source,target,attributes
Q_864,IPC_417,{'type': 'MATCHES'}
Q_864,IPC_419,{'type': 'MATCHES'}
Q_864,IPC_420,{'type': 'MATCHES'}
Q_864,CRPC_320,{'type': 'MATCHES'}
Q_864,ICA_73,{'type': 'MATCHES'}
Q_864,ICA_74,{'type': 'MATCHES'}
Q_864,ICA_75,{'type': 'MATCHES'}
Q_865,fir,{'type': 'RELATES_TO'}
Q_865,CRPC_154,{'type': 'MATCHES'}
Q_865,CRPC_156,{'type': 'MATCHES'}
Q_865,CRPC_200,{'type': 'MATCHES'}
Q_865,CRPC_210,{'type': 'MATCHES'}
Q_865,CRPC_302,{'type': 'MATCHES'}
Q_865,CRPC_482,{'type': 'MATCHES'}
Q_865,CPC_24,{'type': 'MATCHES'}
Q_866,fir,{'type': 'RELATES_TO'}
Q_866,forgery,{'type': 'RELATES_TO'}
Q_866,CRPC_154,{'type': 'MATCHES'}
Q_866,CRPC_156,{'type': 'MATCHES'}
Q_866,CRPC_200,{'type': 'MATCHES'}
Q_866,CRPC_210,{'type': 'MATCHES'}
Q_866,CRPC_302,{'type': 'MATCHES'}
Q_866,CRPC_482,{'type': 'MATCHES'}
Q_866,CPC_24,{'type': 'MATCHES'}
Q_866,IPC_465,{'type': 'MATCHES'}
Q_866,IPC_467,{'type': 'MATCHES'}
Q_866,IPC_468,{'type': 'MATCHES'}
Q_866,IPC_471,{'type': 'MATCHES'}
Q_866,IEA_45,{'type': 'MATCHES'}
Q_866,RA_82,{'type': 'MATCHES'}
Q_866,RA_83,{'type': 'MATCHES'}
Q_867,domestic_violence,{'type': 'RELATES_TO'}
Q_870,cybercrime,{'type': 'RELATES_TO'}
Q_871,rape,{'type': 'RELATES_TO'}
Q_871,IPC_375,{'type': 'MATCHES'}
Q_871,IPC_376,{'type': 'MATCHES'}
Q_871,IEA_45,{'type': 'MATCHES'}
Q_872,fir,{'type': 'RELATES_TO'}
Q_872,CRPC_154,{'type': 'MATCHES'}
Q_872,CRPC_156,{'type': 'MATCHES'}
Q_872,CRPC_200,{'type': 'MATCHES'}
Q_872,CRPC_210,{'type': 'MATCHES'}
Q_872,CRPC_302,{'type': 'MATCHES'}
Q_872,CRPC_482,{'type': 'MATCHES'}
Q_872,CPC_24,{'type': 'MATCHES'}
Q_874,rape,{'type': 'RELATES_TO'}
Q_874,IPC_375,{'type': 'MATCHES'}
Q_874,IPC_376,{'type': 'MATCHES'}
Q_874,IEA_45,{'type': 'MATCHES'}
Q_875,fir,{'type': 'RELATES_TO'}
Q_875,criminal_intimidation,{'type': 'RELATES_TO'}
Q_875,public_nuisance,{'type': 'RELATES_TO'}
Q_875,defamation,{'type': 'RELATES_TO'}
Q_875,CRPC_154,{'type': 'MATCHES'}
Q_875,CRPC_156,{'type': 'MATCHES'}
Q_875,CRPC_200,{'type': 'MATCHES'}
Q_875,CRPC_210,{'type': 'MATCHES'}
Q_875,CRPC_302,{'type': 'MATCHES'}
Q_875,CRPC_482,{'type': 'MATCHES'}
Q_875,CPC_24,{'type': 'MATCHES'}
Q_875,IPC_503,{'type': 'MATCHES'}
Q_875,IPC_504,{'type': 'MATCHES'}
Q_875,IPC_506,{'type': 'MATCHES'}
Q_875,IPC_268,{'type': 'MATCHES'}
Q_875,IPC_290,{'type': 'MATCHES'}
Q_875,CRPC_107,{'type': 'MATCHES'}
Q_875,CRPC_116,{'type': 'MATCHES'}
Q_875,CRPC_133,{'type': 'MATCHES'}
Q_875,CRPC_144,{'type': 'MATCHES'}
Q_875,IPC_499,{'type': 'MATCHES'}
Q_875,IPC_500,{'type': 'MATCHES'}
Q_876,theft,{'type': 'RELATES_TO'}
Q_876,IPC_378,{'type': 'MATCHES'}
Q_876,IPC_379,{'type': 'MATCHES'}
Q_876,IPC_411,{'type': 'MATCHES'}
Q_876,CRPC_451,{'type': 'MATCHES'}
Q_876,CRPC_457,{'type': 'MATCHES'}
Q_877,charge_sheet,{'type': 'RELATES_TO'}
Q_877,fir,{'type': 'RELATES_TO'}
Q_877,CRPC_173,{'type': 'MATCHES'}
Q_877,CRPC_205,{'type': 'MATCHES'}
Q_877,CRPC_210,{'type': 'MATCHES'}
Q_877,CRPC_216,{'type': 'MATCHES'}
Q_877,CRPC_227,{'type': 'MATCHES'}
Q_877,CRPC_239,{'type': 'MATCHES'}
Q_877,CRPC_317,{'type': 'MATCHES'}
Q_877,CRPC_154,{'type': 'MATCHES'}
Q_877,CRPC_156,{'type': 'MATCHES'}
Q_877,CRPC_200,{'type': 'MATCHES'}
Q_877,CRPC_302,{'type': 'MATCHES'}
Q_877,CRPC_482,{'type': 'MATCHES'}
Q_877,CPC_24,{'type': 'MATCHES'}
Q_878,fir,{'type': 'RELATES_TO'}
Q_878,sexual_harassment,{'type': 'RELATES_TO'}
Q_878,CRPC_154,{'type': 'MATCHES'}
Q_878,CRPC_156,{'type': 'MATCHES'}
Q_878,CRPC_200,{'type': 'MATCHES'}
Q_878,CRPC_210,{'type': 'MATCHES'}
Q_878,CRPC_302,{'type': 'MATCHES'}
Q_878,CRPC_482,{'type': 'MATCHES'}
Q_878,CPC_24,{'type': 'MATCHES'}
Q_878,IPC_354,{'type': 'MATCHES'}
Q_878,IPC_354A,{'type': 'MATCHES'}
Q_878,IPC_354B,{'type': 'MATCHES'}
Q_878,IPC_509,{'type': 'MATCHES'}
Q_880,cheating,{'type': 'RELATES_TO'}
Q_880,forgery,{'type': 'RELATES_TO'}
Q_880,IPC_415,{'type': 'MATCHES'}
Q_880,IPC_417,{'type': 'MATCHES'}
Q_880,IPC_419,{'type': 'MATCHES'}
Q_880,IPC_420,{'type': 'MATCHES'}
Q_880,CRPC_320,{'type': 'MATCHES'}
Q_880,ICA_73,{'type': 'MATCHES'}
Q_880,ICA_74,{'type': 'MATCHES'}
Q_880,ICA_75,{'type': 'MATCHES'}
Q_880,IPC_465,{'type': 'MATCHES'}
Q_880,IPC_467,{'type': 'MATCHES'}
Q_880,IPC_468,{'type': 'MATCHES'}
Q_880,IPC_471,{'type': 'MATCHES'}
Q_880,IEA_45,{'type': 'MATCHES'}
Q_880,RA_82,{'type': 'MATCHES'}
Q_880,RA_83,{'type': 'MATCHES'}
Q_881,charge_sheet,{'type': 'RELATES_TO'}
Q_881,CRPC_173,{'type': 'MATCHES'}
Q_881,CRPC_205,{'type': 'MATCHES'}
Q_881,CRPC_210,{'type': 'MATCHES'}
Q_881,CRPC_216,{'type': 'MATCHES'}
Q_881,CRPC_227,{'type': 'MATCHES'}
Q_881,CRPC_239,{'type': 'MATCHES'}
Q_881,CRPC_317,{'type': 'MATCHES'}
Q_883,fir,{'type': 'RELATES_TO'}
Q_883,CRPC_154,{'type': 'MATCHES'}
Q_883,CRPC_156,{'type': 'MATCHES'}
Q_883,CRPC_200,{'type': 'MATCHES'}
Q_883,CRPC_210,{'type': 'MATCHES'}
Q_883,CRPC_302,{'type': 'MATCHES'}
Q_883,CRPC_482,{'type': 'MATCHES'}
Q_883,CPC_24,{'type': 'MATCHES'}
Q_885,fir,{'type': 'RELATES_TO'}
Q_885,murder,{'type': 'RELATES_TO'}
Q_885,CRPC_154,{'type': 'MATCHES'}
Q_885,CRPC_156,{'type': 'MATCHES'}
Q_885,CRPC_200,{'type': 'MATCHES'}
Q_885,CRPC_210,{'type': 'MATCHES'}
Q_885,CRPC_302,{'type': 'MATCHES'}
Q_885,CRPC_482,{'type': 'MATCHES'}
Q_885,CPC_24,{'type': 'MATCHES'}
Q_885,IPC_302,{'type': 'MATCHES'}
Q_885,IPC_307,{'type': 'MATCHES'}
Q_885,IPC_308,{'type': 'MATCHES'}
Q_885,IPC_309,{'type': 'MATCHES'}
Q_887,rape,{'type': 'RELATES_TO'}
Q_887,IPC_375,{'type': 'MATCHES'}
Q_887,IPC_376,{'type': 'MATCHES'}
Q_887,IEA_45,{'type': 'MATCHES'}
Q_888,fir,{'type': 'RELATES_TO'}
Q_888,CRPC_154,{'type': 'MATCHES'}
Q_888,CRPC_156,{'type': 'MATCHES'}
Q_888,CRPC_200,{'type': 'MATCHES'}
Q_888,CRPC_210,{'type': 'MATCHES'}
Q_888,CRPC_302,{'type': 'MATCHES'}
Q_888,CRPC_482,{'type': 'MATCHES'}
Q_888,CPC_24,{'type': 'MATCHES'}
Q_889,cheating,{'type': 'RELATES_TO'}
Q_889,IPC_415,{'type': 'MATCHES'}
Q_889,IPC_417,{'type': 'MATCHES'}
Q_889,IPC_419,{'type': 'MATCHES'}
Q_889,IPC_420,{'type': 'MATCHES'}
Q_889,CRPC_320,{'type': 'MATCHES'}
Q_889,ICA_73,{'type': 'MATCHES'}
Q_889,ICA_74,{'type': 'MATCHES'}
Q_889,ICA_75,{'type': 'MATCHES'}
Q_892,fir,{'type': 'RELATES_TO'}
Q_892,CRPC_154,{'type': 'MATCHES'}
Q_892,CRPC_156,{'type': 'MATCHES'}
Q_892,CRPC_200,{'type': 'MATCHES'}
Q_892,CRPC_210,{'type': 'MATCHES'}
Q_892,CRPC_302,{'type': 'MATCHES'}
Q_892,CRPC_482,{'type': 'MATCHES'}
Q_892,CPC_24,{'type': 'MATCHES'}
Q_893,fir,{'type': 'RELATES_TO'}
Q_893,theft,{'type': 'RELATES_TO'}
Q_893,CRPC_154,{'type': 'MATCHES'}
Q_893,CRPC_156,{'type': 'MATCHES'}
Q_893,CRPC_200,{'type': 'MATCHES'}
Q_893,CRPC_210,{'type': 'MATCHES'}
Q_893,CRPC_302,{'type': 'MATCHES'}
Q_893,CRPC_482,{'type': 'MATCHES'}
Q_893,CPC_24,{'type': 'MATCHES'}
Q_893,IPC_378,{'type': 'MATCHES'}
Q_893,IPC_379,{'type': 'MATCHES'}
Q_893,IPC_411,{'type': 'MATCHES'}
Q_893,CRPC_451,{'type': 'MATCHES'}
Q_893,CRPC_457,{'type': 'MATCHES'}
Q_895,fir,{'type': 'RELATES_TO'}
Q_895,theft,{'type': 'RELATES_TO'}
Q_895,CRPC_154,{'type': 'MATCHES'}
Q_895,CRPC_156,{'type': 'MATCHES'}
Q_895,CRPC_200,{'type': 'MATCHES'}
Q_895,CRPC_210,{'type': 'MATCHES'}
Q_895,CRPC_302,{'type': 'MATCHES'}
Q_895,CRPC_482,{'type': 'MATCHES'}
Q_895,CPC_24,{'type': 'MATCHES'}
Q_895,IPC_378,{'type': 'MATCHES'}
Q_895,IPC_379,{'type': 'MATCHES'}
Q_895,IPC_411,{'type': 'MATCHES'}
Q_895,CRPC_451,{'type': 'MATCHES'}
Q_895,CRPC_457,{'type': 'MATCHES'}
Q_897,forgery,{'type': 'RELATES_TO'}
Q_897,IPC_465,{'type': 'MATCHES'}
Q_897,IPC_467,{'type': 'MATCHES'}
Q_897,IPC_468,{'type': 'MATCHES'}
Q_897,IPC_471,{'type': 'MATCHES'}
Q_897,IEA_45,{'type': 'MATCHES'}
Q_897,RA_82,{'type': 'MATCHES'}
Q_897,RA_83,{'type': 'MATCHES'}
Q_898,rape,{'type': 'RELATES_TO'}
Q_898,IPC_375,{'type': 'MATCHES'}
Q_898,IPC_376,{'type': 'MATCHES'}
Q_898,IEA_45,{'type': 'MATCHES'}
Q_899,fir,{'type': 'RELATES_TO'}
Q_899,charge_sheet,{'type': 'RELATES_TO'}
Q_899,cheating,{'type': 'RELATES_TO'}
Q_899,criminal_conspiracy,{'type': 'RELATES_TO'}
Q_899,CRPC_154,{'type': 'MATCHES'}
Q_899,CRPC_156,{'type': 'MATCHES'}
Q_899,CRPC_200,{'type': 'MATCHES'}
Q_899,CRPC_210,{'type': 'MATCHES'}
Q_899,CRPC_302,{'type': 'MATCHES'}
Q_899,CRPC_482,{'type': 'MATCHES'}
Q_899,CPC_24,{'type': 'MATCHES'}
Q_899,CRPC_173,{'type': 'MATCHES'}
Q_899,CRPC_205,{'type': 'MATCHES'}
Q_899,CRPC_216,{'type': 'MATCHES'}
Q_899,CRPC_227,{'type': 'MATCHES'}
Q_899,CRPC_239,{'type': 'MATCHES'}
Q_899,CRPC_317,{'type': 'MATCHES'}
Q_899,IPC_415,{'type': 'MATCHES'}
Q_899,IPC_417,{'type': 'MATCHES'}
Q_899,IPC_419,{'type': 'MATCHES'}
Q_899,IPC_420,{'type': 'MATCHES'}
Q_899,CRPC_320,{'type': 'MATCHES'}
Q_899,ICA_73,{'type': 'MATCHES'}
Q_899,ICA_74,{'type': 'MATCHES'}
Q_899,ICA_75,{'type': 'MATCHES'}
Q_899,IPC_120A,{'type': 'MATCHES'}
Q_899,IPC_120B,{'type': 'MATCHES'}
Q_902,arrest,{'type': 'RELATES_TO'}
Q_902,CRPC_41,{'type': 'MATCHES'}
Q_902,CRPC_73,{'type': 'MATCHES'}
Q_902,CRPC_160,{'type': 'MATCHES'}
Q_902,CRPC_167,{'type': 'MATCHES'}
Q_902,IEA_27,{'type': 'MATCHES'}
Q_903,fir,{'type': 'RELATES_TO'}
Q_903,arrest,{'type': 'RELATES_TO'}
Q_903,CRPC_154,{'type': 'MATCHES'}
Q_903,CRPC_156,{'type': 'MATCHES'}
Q_903,CRPC_200,{'type': 'MATCHES'}
Q_903,CRPC_210,{'type': 'MATCHES'}
Q_903,CRPC_302,{'type': 'MATCHES'}
Q_903,CRPC_482,{'type': 'MATCHES'}
Q_903,CPC_24,{'type': 'MATCHES'}
Q_903,CRPC_41,{'type': 'MATCHES'}
Q_903,CRPC_73,{'type': 'MATCHES'}
Q_903,CRPC_160,{'type': 'MATCHES'}
Q_903,CRPC_167,{'type': 'MATCHES'}
Q_903,IEA_27,{'type': 'MATCHES'}
Q_904,murder,{'type': 'RELATES_TO'}
Q_904,IPC_302,{'type': 'MATCHES'}
Q_904,IPC_307,{'type': 'MATCHES'}
Q_904,IPC_308,{'type': 'MATCHES'}
Q_904,IPC_309,{'type': 'MATCHES'}
Q_906,fir,{'type': 'RELATES_TO'}
Q_906,assault,{'type': 'RELATES_TO'}
Q_906,CRPC_154,{'type': 'MATCHES'}
Q_906,CRPC_156,{'type': 'MATCHES'}
Q_906,CRPC_200,{'type': 'MATCHES'}
Q_906,CRPC_210,{'type': 'MATCHES'}
Q_906,CRPC_302,{'type': 'MATCHES'}
Q_906,CRPC_482,{'type': 'MATCHES'}
Q_906,CPC_24,{'type': 'MATCHES'}
Q_906,IPC_320,{'type': 'MATCHES'}
Q_906,IPC_323,{'type': 'MATCHES'}
Q_906,IPC_324,{'type': 'MATCHES'}
Q_906,IPC_325,{'type': 'MATCHES'}
Q_906,IPC_326,{'type': 'MATCHES'}
Q_906,IPC_337,{'type': 'MATCHES'}
Q_906,IPC_338,{'type': 'MATCHES'}
Q_906,IPC_350,{'type': 'MATCHES'}
Q_906,CRPC_320,{'type': 'MATCHES'}
Q_907,fir,{'type': 'RELATES_TO'}
Q_907,CRPC_154,{'type': 'MATCHES'}
Q_907,CRPC_156,{'type': 'MATCHES'}
Q_907,CRPC_200,{'type': 'MATCHES'}
Q_907,CRPC_210,{'type': 'MATCHES'}
Q_907,CRPC_302,{'type': 'MATCHES'}
Q_907,CRPC_482,{'type': 'MATCHES'}
Q_907,CPC_24,{'type': 'MATCHES'}
Q_908,fir,{'type': 'RELATES_TO'}
Q_908,bail,{'type': 'RELATES_TO'}
Q_908,CRPC_154,{'type': 'MATCHES'}
Q_908,CRPC_156,{'type': 'MATCHES'}
Q_908,CRPC_200,{'type': 'MATCHES'}
Q_908,CRPC_210,{'type': 'MATCHES'}
Q_908,CRPC_302,{'type': 'MATCHES'}
Q_908,CRPC_482,{'type': 'MATCHES'}
Q_908,CPC_24,{'type': 'MATCHES'}
Q_908,CRPC_167,{'type': 'MATCHES'}
Q_908,CRPC_397,{'type': 'MATCHES'}
Q_908,CRPC_439,{'type': 'MATCHES'}
Q_910,criminal_breach_of_trust,{'type': 'RELATES_TO'}
Q_910,theft,{'type': 'RELATES_TO'}
Q_910,cybercrime,{'type': 'RELATES_TO'}
Q_910,defamation,{'type': 'RELATES_TO'}
Q_910,cheating,{'type': 'RELATES_TO'}
Q_910,IPC_406,{'type': 'MATCHES'}
Q_910,IPC_409,{'type': 'MATCHES'}
Q_910,ICA_73,{'type': 'MATCHES'}
Q_910,IPC_378,{'type': 'MATCHES'}
Q_910,IPC_379,{'type': 'MATCHES'}
Q_910,IPC_411,{'type': 'MATCHES'}
Q_910,CRPC_451,{'type': 'MATCHES'}
Q_910,CRPC_457,{'type': 'MATCHES'}
Q_910,IPC_499,{'type': 'MATCHES'}
Q_910,IPC_500,{'type': 'MATCHES'}
Q_910,IPC_415,{'type': 'MATCHES'}
Q_910,IPC_417,{'type': 'MATCHES'}
Q_910,IPC_419,{'type': 'MATCHES'}
Q_910,IPC_420,{'type': 'MATCHES'}
Q_910,CRPC_320,{'type': 'MATCHES'}
Q_910,ICA_74,{'type': 'MATCHES'}
Q_910,ICA_75,{'type': 'MATCHES'}
Q_911,cybercrime,{'type': 'RELATES_TO'}
Q_912,fir,{'type': 'RELATES_TO'}
Q_912,rape,{'type': 'RELATES_TO'}
Q_912,CRPC_154,{'type': 'MATCHES'}
Q_912,CRPC_156,{'type': 'MATCHES'}
Q_912,CRPC_200,{'type': 'MATCHES'}
Q_912,CRPC_210,{'type': 'MATCHES'}
Q_912,CRPC_302,{'type': 'MATCHES'}
Q_912,CRPC_482,{'type': 'MATCHES'}
Q_912,CPC_24,{'type': 'MATCHES'}
Q_912,IPC_375,{'type': 'MATCHES'}
Q_912,IPC_376,{'type': 'MATCHES'}
Q_912,IEA_45,{'type': 'MATCHES'}
Q_915,cheating,{'type': 'RELATES_TO'}
Q_915,IPC_415,{'type': 'MATCHES'}
Q_915,IPC_417,{'type': 'MATCHES'}
Q_915,IPC_419,{'type': 'MATCHES'}
Q_915,IPC_420,{'type': 'MATCHES'}
Q_915,CRPC_320,{'type': 'MATCHES'}
Q_915,ICA_73,{'type': 'MATCHES'}
Q_915,ICA_74,{'type': 'MATCHES'}
Q_915,ICA_75,{'type': 'MATCHES'}
Q_916,maintenance,{'type': 'RELATES_TO'}
Q_916,CRPC_125,{'type': 'MATCHES'}
Q_916,HMA_9,{'type': 'MATCHES'}
Q_917,cheque_bounce,{'type': 'RELATES_TO'}
Q_917,NIA_138,{'type': 'MATCHES'}
Q_918,fir,{'type': 'RELATES_TO'}
Q_918,charge_sheet,{'type': 'RELATES_TO'}
Q_918,bail,{'type': 'RELATES_TO'}
Q_918,arrest,{'type': 'RELATES_TO'}
Q_918,anticipatory_bail,{'type': 'RELATES_TO'}
Q_918,CRPC_154,{'type': 'MATCHES'}
Q_918,CRPC_156,{'type': 'MATCHES'}
Q_918,CRPC_200,{'type': 'MATCHES'}
Q_918,CRPC_210,{'type': 'MATCHES'}
Q_918,CRPC_302,{'type': 'MATCHES'}
Q_918,CRPC_482,{'type': 'MATCHES'}
Q_918,CPC_24,{'type': 'MATCHES'}
Q_918,CRPC_173,{'type': 'MATCHES'}
Q_918,CRPC_205,{'type': 'MATCHES'}
Q_918,CRPC_216,{'type': 'MATCHES'}
Q_918,CRPC_227,{'type': 'MATCHES'}
Q_918,CRPC_239,{'type': 'MATCHES'}
Q_918,CRPC_317,{'type': 'MATCHES'}
Q_918,CRPC_167,{'type': 'MATCHES'}
Q_918,CRPC_397,{'type': 'MATCHES'}
Q_918,CRPC_439,{'type': 'MATCHES'}
Q_918,CRPC_41,{'type': 'MATCHES'}
Q_918,CRPC_73,{'type': 'MATCHES'}
Q_918,CRPC_160,{'type': 'MATCHES'}
Q_918,IEA_27,{'type': 'MATCHES'}
Q_918,CRPC_438,{'type': 'MATCHES'}
Q_919,fir,{'type': 'RELATES_TO'}
Q_919,CRPC_154,{'type': 'MATCHES'}
Q_919,CRPC_156,{'type': 'MATCHES'}
Q_919,CRPC_200,{'type': 'MATCHES'}
Q_919,CRPC_210,{'type': 'MATCHES'}
Q_919,CRPC_302,{'type': 'MATCHES'}
Q_919,CRPC_482,{'type': 'MATCHES'}
Q_919,CPC_24,{'type': 'MATCHES'}
Q_920,maintenance,{'type': 'RELATES_TO'}
Q_920,CRPC_125,{'type': 'MATCHES'}
Q_920,HMA_9,{'type': 'MATCHES'}
Q_922,bail,{'type': 'RELATES_TO'}
Q_922,CRPC_167,{'type': 'MATCHES'}
Q_922,CRPC_397,{'type': 'MATCHES'}
Q_922,CRPC_439,{'type': 'MATCHES'}
Q_922,CRPC_482,{'type': 'MATCHES'}
Q_923,arrest,{'type': 'RELATES_TO'}
Q_923,CRPC_41,{'type': 'MATCHES'}
Q_923,CRPC_73,{'type': 'MATCHES'}
Q_923,CRPC_160,{'type': 'MATCHES'}
Q_923,CRPC_167,{'type': 'MATCHES'}
Q_923,IEA_27,{'type': 'MATCHES'}
Q_925,fir,{'type': 'RELATES_TO'}
Q_925,arrest,{'type': 'RELATES_TO'}
Q_925,theft,{'type': 'RELATES_TO'}
Q_925,CRPC_154,{'type': 'MATCHES'}
Q_925,CRPC_156,{'type': 'MATCHES'}
Q_925,CRPC_200,{'type': 'MATCHES'}
Q_925,CRPC_210,{'type': 'MATCHES'}
Q_925,CRPC_302,{'type': 'MATCHES'}
Q_925,CRPC_482,{'type': 'MATCHES'}
Q_925,CPC_24,{'type': 'MATCHES'}
Q_925,CRPC_41,{'type': 'MATCHES'}
Q_925,CRPC_73,{'type': 'MATCHES'}
Q_925,CRPC_160,{'type': 'MATCHES'}
Q_925,CRPC_167,{'type': 'MATCHES'}
Q_925,IEA_27,{'type': 'MATCHES'}
Q_925,IPC_378,{'type': 'MATCHES'}
Q_925,IPC_379,{'type': 'MATCHES'}
Q_925,IPC_411,{'type': 'MATCHES'}
Q_925,CRPC_451,{'type': 'MATCHES'}
Q_925,CRPC_457,{'type': 'MATCHES'}
Q_926,fir,{'type': 'RELATES_TO'}
Q_926,CRPC_154,{'type': 'MATCHES'}
Q_926,CRPC_156,{'type': 'MATCHES'}
Q_926,CRPC_200,{'type': 'MATCHES'}
Q_926,CRPC_210,{'type': 'MATCHES'}
Q_926,CRPC_302,{'type': 'MATCHES'}
Q_926,CRPC_482,{'type': 'MATCHES'}
Q_926,CPC_24,{'type': 'MATCHES'}
Q_927,fir,{'type': 'RELATES_TO'}
Q_927,CRPC_154,{'type': 'MATCHES'}
Q_927,CRPC_156,{'type': 'MATCHES'}
Q_927,CRPC_200,{'type': 'MATCHES'}
Q_927,CRPC_210,{'type': 'MATCHES'}
Q_927,CRPC_302,{'type': 'MATCHES'}
Q_927,CRPC_482,{'type': 'MATCHES'}
Q_927,CPC_24,{'type': 'MATCHES'}
Q_928,fir,{'type': 'RELATES_TO'}
Q_928,CRPC_154,{'type': 'MATCHES'}
Q_928,CRPC_156,{'type': 'MATCHES'}
Q_928,CRPC_200,{'type': 'MATCHES'}
Q_928,CRPC_210,{'type': 'MATCHES'}
Q_928,CRPC_302,{'type': 'MATCHES'}
Q_928,CRPC_482,{'type': 'MATCHES'}
Q_928,CPC_24,{'type': 'MATCHES'}
Q_929,fir,{'type': 'RELATES_TO'}
Q_929,abetment,{'type': 'RELATES_TO'}
Q_929,CRPC_154,{'type': 'MATCHES'}
Q_929,CRPC_156,{'type': 'MATCHES'}
Q_929,CRPC_200,{'type': 'MATCHES'}
Q_929,CRPC_210,{'type': 'MATCHES'}
Q_929,CRPC_302,{'type': 'MATCHES'}
Q_929,CRPC_482,{'type': 'MATCHES'}
Q_929,CPC_24,{'type': 'MATCHES'}
Q_929,IPC_107,{'type': 'MATCHES'}
Q_931,bail,{'type': 'RELATES_TO'}
Q_931,arrest,{'type': 'RELATES_TO'}
Q_931,CRPC_167,{'type': 'MATCHES'}
Q_931,CRPC_397,{'type': 'MATCHES'}
Q_931,CRPC_439,{'type': 'MATCHES'}
Q_931,CRPC_482,{'type': 'MATCHES'}
Q_931,CRPC_41,{'type': 'MATCHES'}
Q_931,CRPC_73,{'type': 'MATCHES'}
Q_931,CRPC_160,{'type': 'MATCHES'}
Q_931,IEA_27,{'type': 'MATCHES'}
Q_933,fir,{'type': 'RELATES_TO'}
Q_933,bail,{'type': 'RELATES_TO'}
Q_933,CRPC_154,{'type': 'MATCHES'}
Q_933,CRPC_156,{'type': 'MATCHES'}
Q_933,CRPC_200,{'type': 'MATCHES'}
Q_933,CRPC_210,{'type': 'MATCHES'}
Q_933,CRPC_302,{'type': 'MATCHES'}
Q_933,CRPC_482,{'type': 'MATCHES'}
Q_933,CPC_24,{'type': 'MATCHES'}
Q_933,CRPC_167,{'type': 'MATCHES'}
Q_933,CRPC_397,{'type': 'MATCHES'}
Q_933,CRPC_439,{'type': 'MATCHES'}
Q_934,criminal_intimidation,{'type': 'RELATES_TO'}
Q_934,IPC_503,{'type': 'MATCHES'}
Q_934,IPC_504,{'type': 'MATCHES'}
Q_934,IPC_506,{'type': 'MATCHES'}
Q_935,cheating,{'type': 'RELATES_TO'}
Q_935,IPC_415,{'type': 'MATCHES'}
Q_935,IPC_417,{'type': 'MATCHES'}
Q_935,IPC_419,{'type': 'MATCHES'}
Q_935,IPC_420,{'type': 'MATCHES'}
Q_935,CRPC_320,{'type': 'MATCHES'}
Q_935,ICA_73,{'type': 'MATCHES'}
Q_935,ICA_74,{'type': 'MATCHES'}
Q_935,ICA_75,{'type': 'MATCHES'}
Q_938,fir,{'type': 'RELATES_TO'}
Q_938,bail,{'type': 'RELATES_TO'}
Q_938,CRPC_154,{'type': 'MATCHES'}
Q_938,CRPC_156,{'type': 'MATCHES'}
Q_938,CRPC_200,{'type': 'MATCHES'}
Q_938,CRPC_210,{'type': 'MATCHES'}
Q_938,CRPC_302,{'type': 'MATCHES'}
Q_938,CRPC_482,{'type': 'MATCHES'}
Q_938,CPC_24,{'type': 'MATCHES'}
Q_938,CRPC_167,{'type': 'MATCHES'}
Q_938,CRPC_397,{'type': 'MATCHES'}
Q_938,CRPC_439,{'type': 'MATCHES'}
Q_940,perjury,{'type': 'RELATES_TO'}
Q_940,IPC_182,{'type': 'MATCHES'}
Q_940,IPC_191,{'type': 'MATCHES'}
Q_940,IPC_192,{'type': 'MATCHES'}
Q_940,IPC_193,{'type': 'MATCHES'}
Q_940,IPC_194,{'type': 'MATCHES'}
Q_940,IPC_195,{'type': 'MATCHES'}
Q_940,IPC_199,{'type': 'MATCHES'}
Q_940,IPC_200,{'type': 'MATCHES'}
Q_940,IPC_205,{'type': 'MATCHES'}
Q_940,IPC_228,{'type': 'MATCHES'}
Q_940,CRPC_195,{'type': 'MATCHES'}
Q_940,CRPC_340,{'type': 'MATCHES'}
Q_941,defamation,{'type': 'RELATES_TO'}
Q_941,IPC_499,{'type': 'MATCHES'}
Q_941,IPC_500,{'type': 'MATCHES'}
Q_944,fir,{'type': 'RELATES_TO'}
Q_944,CRPC_154,{'type': 'MATCHES'}
Q_944,CRPC_156,{'type': 'MATCHES'}
Q_944,CRPC_200,{'type': 'MATCHES'}
Q_944,CRPC_210,{'type': 'MATCHES'}
Q_944,CRPC_302,{'type': 'MATCHES'}
Q_944,CRPC_482,{'type': 'MATCHES'}
Q_944,CPC_24,{'type': 'MATCHES'}
Q_946,defamation,{'type': 'RELATES_TO'}
Q_946,IPC_499,{'type': 'MATCHES'}
Q_946,IPC_500,{'type': 'MATCHES'}
Q_947,rape,{'type': 'RELATES_TO'}
Q_947,IPC_375,{'type': 'MATCHES'}
Q_947,IPC_376,{'type': 'MATCHES'}
Q_947,IEA_45,{'type': 'MATCHES'}
Q_950,fir,{'type': 'RELATES_TO'}
Q_950,CRPC_154,{'type': 'MATCHES'}
Q_950,CRPC_156,{'type': 'MATCHES'}
Q_950,CRPC_200,{'type': 'MATCHES'}
Q_950,CRPC_210,{'type': 'MATCHES'}
Q_950,CRPC_302,{'type': 'MATCHES'}
Q_950,CRPC_482,{'type': 'MATCHES'}
Q_950,CPC_24,{'type': 'MATCHES'}
Q_953,forgery,{'type': 'RELATES_TO'}
